ATH,79,94,81,79,83,75,83,76,72,76,76,2023-05-30 23:21:42,"A modern airport that asks people to get out of arrivals and go up into departures and re-checkin in order to travel from intra to extra schengen. Additional passport gates are required so you can go directly to the gate without having to get outside."
ATL,84,112,84,86,81,85,82,77,83,80,80,2023-07-02 23:51:45,"Very sketchy right outside of the airport. Airport terminals are also old resulting in a dirty airport. Lots of construction happening too."
QTF,,,,,""
BLM,,,,,""
ABU,60,,,,""
ASU,65,3,73,61,79,52,77,55,59,66,65,2020-04-09 08:49:31,"I was there as a repatriation flight back to Germany, so I were not abkle to have any of the amenitys offered there (Covid 19)"
AHN,,,,,""
PDK,87,,100,100,100,100,100,100,100,100,100,,""
QQR,,,,,""
FTY,,,,,""
MER,,,,,""
AKL,82,104,78,84,77,81,70,74,74,78,79,2023-06-02 10:41:53,"Auckland Airport is one of the best airports I have ever been to, getting to the airport is always so easy as you can just walk right in, it has strong WiFi and the food places are always open, sometimes security can take awhile but most of the time it is alright."
ATK,,,,,""
AUO,,1,100,20,20,20,80,20,100,2021-09-22 01:32:26,"private airport, although big private planes can fly here it is pretty small. no baggage claim, security, terminal facilities, and food and retail services."
YAT,,,20,20,20,,""
AUQ,,,,,""
LEW,,,80,20,20,20,40,20,100,,""
GUW,56,4,73,55,65,64,57,49,50,62,64,2023-02-15 19:13:59,"Small airport, sometimes you need to care your baggage from plane. Small lounge area. There is no public transport from city to airport (or it’s difficult to find it). No public WiFi."
AUN,,,100,100,100,100,100,100,100,,""
AGS,86,,75,100,75,100,70,60,40,0,50,,""
AUU,,1,100,100,20,20,20,20,100,2022-06-02 03:36:55,"The new terminal that opened Oct 2021 is a great improvement on the previous facilities. More space Nd seating for passengers."
AUF,,,,,""
AUR,70,1,70,40,100,100,30,20,100,100,2019-06-19 17:04:22,"Aurillac airport has only 1 annual route to Paris ORY. \r\nIt is a tiny airport with the basic facilities. Do not expect any kind of shops, restaurants, etc. There are only 3 flights a day. \r\nNevertheless, this airport is very practical in a way that it connects the city and the surrounded to the capital. Moreover, Aurillac airport is far from being crowded which is very pleasant and comfortable. You do not need to arrive 2 hours before departure. 30 minutes before are enough."
YPJ,,,100,100,100,,""
AUG,100,,,,""
AUS,86,2,86,88,92,78,82,86,68,100,83,2019-09-01 12:35:27,"I love the airport.  I've watched it grow over the last 8 yrs and seen some of the proposed growth plans.  It will be interesting to see."
AUM,,,,,""
IXU,71,2,74,66,56,45,29,50,32,28,56,2013-04-05 12:30:21,"good  airport   compared to other small airports.has 2 aerobridges"
AVB,,,,,""
AVX,,,,,""
RAR,72,6,70,75,58,80,40,49,54,65,66,2014-12-31 22:59:56,"No currency exchange at the airport. The Air NZ lounge was nice. Great view of the mountains from the airport. Plenty of space in the waiting area. The wifi sucks for uploading, and i had the stra alliance lounge wifi, not hospital wifi."
AYP,62,,0,0,0,0,0,0,0,,""
AVP,85,5,77,83,83,63,77,67,50,44,65,2022-08-25 14:30:00,"Small airport but check in and going through security is a breeze. Usually it's not very crowded and plenty of seats are available."
AXU,49,,,,""
KHB,,,,,""
AWA,53,,53,100,90,47,40,20,40,20,100,,""
BCM,62,6,83,78,63,73,64,60,57,65,71,2023-03-04 17:04:51,"If your English this airport can be a bit on the hard side to use as all announcements are in Romanian or Italian"
AYQ,69,7,84,70,72,53,47,49,45,34,66,2022-07-28 23:55:47,"It's a simple domestic airport. No food services, but they found space for a gift shop. Getting in and out is easy as a parking space and a long drop off zone. Check in is alright, security too. Nothing much to say other than no real food source, other than a few vending machines!"
BXB,,,,,""
BFX,,,,,""
BJZ,71,2,64,100,76,90,50,55,57,50,65,2019-05-21 13:38:19,"Great little airport serving the Extremadura region, in the West of Spain and the Alentejo region in East Portugal.\r\n \r\nCheck in time for Iberia flights can be done up to 45 min before departure, and tends to be quite fast as the aircraft regularly operating at the airport are regional jets (50-100 seats). \r\n\r\nThere's a cafe where hot food and drinks can be purchased at high-street prices, rather than usual airport expensive prices. They also sell regional food specialties such as iberico ham, chorizo, smoked paprika, turron (nougat),...\r\n\r\nSecurity is fast, which makes check-in desk to gate just a few minutes.\r\n\r\nFree WiFi, provided by Aena.\r\n\r\nParking is free and guarded at night. \r\n\r\nRental car office opens during flight times.\r\n\r\nHowever, access should be improved. When arriving by car, driving from Badajoz (west access), road is OK. However, when driving from Merida (east access), the road is extremely narrow. There is no public bus\/shuttle service, only local taxis serve the airport."
BCD,74,3,75,77,61,72,43,53,47,47,68,2023-06-20 04:13:25,"Bacolod Silay Airport is in dire need of an upgrade, as there are only 3 airbridges and the terminal is quite small. Due to various delays from MNL, 4 airplanes landed within 32 minutes of each other and the departure area was packed with about 700+ passengers, some sitting on the floor and blocking access to the queue of the boarding gate. They do not have proper restaurants compared to say, ILO but mostly food stalls with a handful of tables in the pre-departure area. \r\n\r\nThey do have Spa Natura that offers massages (for a fee) which is a good way to spend those extra hours which are caused by delays coming in from MNL. They also have a children's playground area but the lounge was inoperational."
BGL,,,,,""
BDD,,,,,""
BDN,,,,,""
BHV,,,40,40,20,20,20,40,40,,""
BGW,55,13,47,45,43,52,47,39,40,43,46,2021-02-15 06:28:28,"Deported me on arrival due coronavirus country bans, government banning travel to\/from affected countries but authorities banning affected countries passports even though not travelling to affected countries."
BAG,,,,,""
BGX,80,,93,100,80,100,60,20,53,60,100,,""
BAH,75,20,79,80,74,71,80,68,72,73,73,2023-05-05 08:45:08,"Quick and smooth check-in and security check. Great terminal facilities and WiFi working even on the apron. Wow!"
BAY,76,,95,85,93,83,89,81,82,100,100,,""
BSC,40,,40,10,10,10,10,10,30,,""
ASW,59,1,64,69,52,65,38,46,42,52,61,2013-03-24 10:16:18,"we were scared!"
YBC,,,50,20,20,10,0,0,0,,""
AGB,84,,89,63,96,96,52,100,76,60,100,,""
DBC,,,80,100,100,100,100,60,60,,""
BJR,44,,100,90,90,30,20,30,20,,""
AVN,64,,85,50,65,43,60,49,40,80,73,,""
YEK,,,,,""
BSJ,,,,,""
BKM,,,80,100,100,20,,""
AEB,60,,40,40,40,40,40,40,40,,""
AOJ,77,,71,85,85,78,76,71,67,58,83,,""
BJW,80,,,,""
BKE,,,,,""
YBK,,,,,""
BFL,81,1,67,58,93,40,93,43,7,33,25,2016-06-17 05:39:55,"BFL is a nice little airport that has a quick check-in. Security goes by quickly and the airside is not much, just a couple gates and a small sandwich shop. There is a shop before security, but other than that, there's not much. Boarding is via airstairs, so you walk through and out of the jetbridge down onto the tarmac and then back up to the plane."
BPN,80,5,85,86,85,81,66,72,76,77,77,2021-02-28 15:45:42,"Balikpapan is one of the best airport for me because i've been to balikpapan many times, its basically my home and.... I've been seeing the changes of this airport, its developing super fast and awesome"
DNL,,,,,""
BXH,,,,,""
BBL,,,,,""
BWI,81,23,82,87,84,82,79,80,68,74,73,2022-11-12 18:03:45,"Immigration was ok but the queue went slow, all 15-20 foreigners had to go through one officer; they've periodically halt the queue to let the US citizens pass, despite there were several other queues solely for them"
GYD,85,24,86,83,86,84,83,74,79,83,82,2023-05-05 07:07:52,"Incredibly modern and spacious airport with many facilities. Definitely first class and reminds me somewhat of Istanbul, but smaller. Would give it six stars if I could."
BNK,69,5,71,72,73,61,65,59,67,37,58,2019-11-22 07:37:24,"its was great new area lots of spare time coming really close to the 737-800 not busy in check in easy to get though security was not busy not much people there nice and quiet but they were still upgrading inside so it will be better there wifi is really great the lounge is okay hard and soft at the same time"
BBA,70,1,84,80,80,88,58,63,58,84,80,2022-07-29 12:59:45,"Es un aeropuerto pequeño, al año 2022 se ha anunciado su expansión debido a que es el aeropuerto de la red primaria de aeropuertos de Chile más pequeño ubicado en un punto de alta afluencia de turista extranjero, por lo que es posible que si lees esto en 2023 en adelante, el aeropuerto haya cambiado mucho. Se ubica en una de las pocas superficies aptas para aterrizajes comerciales en toda la región, debido a su topografía de la misma."
BXR,,,,,""
MTN,,,,,""
BKO,60,,63,62,54,43,28,26,60,35,37,,""
ABM,,,,,""
BMR,,,,,""
TKG,78,,68,83,56,78,65,72,50,59,69,,""
BTJ,76,3,83,80,59,71,46,50,45,55,56,2014-12-21 12:26:03,"Nice airport with professional ground crew.\r\navailable daily transport call ''DAMRI'' to Mesjid Raya Baiturrahman for free.\r\nyou can taste the ule kareeng coffee on Check Yukee nearby airport parking lot.\r\nIf you hungry, Do not spent your money at airpot market. LOL\r\nYou can eat \"
BND,60,,84,88,76,80,24,78,78,77,84,,""
HOE,,,,,""
BDO,71,12,74,77,74,66,62,64,61,58,60,2020-01-30 07:15:32,"Airport was ok. Queue for security check was messy. Could be better. \r\n\r\nToilets were dirty and there weren’t many retail and F&B outlets."
BPC,,,,,""
BDH,,,,,""
BGF,37,2,57,20,25,33,28,28,30,35,35,2022-04-20 10:38:11,"Вылетал один рейс, регистрация в одно окно, очередь на два часа. Концертов нет, на улице и в здании +30."
QCB,,,,,""
BKK,83,243,82,82,77,79,70,76,74,74,78,2023-06-15 00:55:36,"Arrival was ok. The bathrooms were outdated, but the Immigration\/customs and Baggage Claim were good, and had nice technology"
BDJ,71,5,73,78,76,66,62,64,64,66,63,2020-07-04 04:24:27,"First time feeling departure at this new airport terminal.Very spacious, clean, fresh, and far more comfortable than the old terminal."
BNX,55,1,58,71,69,38,48,67,35,72,39,2022-08-01 19:58:33,"Very small airport, didn't have anything to do past security. Staff mostly didn't speak english. Those that were, didn't seem to be happy I don't speak bosnian.\r\n\r\nEasy and cheap parking (5 BAM; I don't know about long term parking though)."
BWU,78,1,100,100,100,100,100,100,100,2012-10-08 06:34:24,"WOW"
BSD,87,,40,60,60,,""
BGR,74,,85,89,83,70,75,68,70,60,83,,""
BJL,54,2,59,54,43,53,34,45,43,61,60,2023-04-13 13:19:34,"Caos, nothing really works, the only positive, it is cheap to get to town, around 13 euros one way by taxi. There is a departure tax 20 usd or equivalent in euros or GBP. Very corrupt officials, be aware."
BRX,,,,,""
BCI,,,,,""
BAZ,,,,,""
BAV,70,3,72,87,74,93,72,78,67,70,77,2021-01-11 03:00:08,"Baotou Airport is not the provincial capital airport, but it is not small. The proportion of corridor bridges is particularly large. The restaurants in the airport are very cheap, and the security check-in and check-in are very fast! The traffic is not very convenient"
DMK,71,56,72,75,71,75,64,70,58,68,73,2023-06-19 16:54:35,"Sân bay k đến nỗi tệ nhma nhìn cũ tối, cảm giác k vui vẻ (?) kkk kiểu như ko vui tươi"
BGE,,,,,""
BDU,65,,72,85,56,77,57,49,32,20,58,,""
BCN,83,221,85,81,82,81,70,76,70,76,74,2023-07-03 19:36:09,"As always, queues, queues and queues. We were lucky as we traveled as a family, and got to skip security line; but we were especially good-fortuned at check in, when a new desk opened and we got in front. That saved up at least 1h of queue!\r\n\r\nThe terminal itself (T2) is fine, with good shops but quite crowded (and you have a bit of duty free trail to go through). After the schengen exit, the gate area was better, quite empty.\r\n\r\nDidn't try Wifi. No lounge"
BNS,50,,67,60,60,50,50,50,50,50,,""
BEK,,,80,,""
BZL,45,,100,60,100,100,,""
BAX,67,5,73,71,66,59,52,55,52,65,53,2022-01-21 07:47:42,"Голосовые оповещения недостоверные, самолёт ещё из Москвы не прилетел, а уже объявляют, что идёт посадка на обратный рейс на этот самолёт. Такси в аэропорт невозможно заказать, туда никто не хочет ехать, только через бомбил. \r\nЧистая зона очень маленькая, с трудом вмещающая в себя пассажиров одного рейса. Никакой социальной дистанции там соблюсти невозможно."
